#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.227500000000004E+02  0.184505962961107E+01  0.326489439657019E+00  0.525532187201133E+00  0.929946688808070E-01
     0.227600000000004E+02  0.184359498097989E+01  0.325348083721205E+00  0.526035959396744E+00  0.928320987656468E-01
     0.227700000000004E+02  0.184213301929535E+01  0.324213208237389E+00  0.526539109621703E+00  0.926702535619339E-01
     0.227800000000004E+02  0.184067375826467E+01  0.323084788157747E+00  0.527041634496471E+00  0.925091337164164E-01
     0.227900000000004E+02  0.183921721158017E+01  0.321962798443617E+00  0.527543530608239E+00  0.923487396409953E-01
     0.228000000000004E+02  0.183776339292222E+01  0.320847214063218E+00  0.528044794510336E+00  0.921890717116903E-01
     0.228100000000004E+02  0.183631231596213E+01  0.319738009989204E+00  0.528545422721665E+00  0.920301302675646E-01
     0.228200000000004E+02  0.183486399436492E+01  0.318635161196066E+00  0.529045411726183E+00  0.918719156096130E-01
     0.228300000000004E+02  0.183341844179199E+01  0.317538642657370E+00  0.529544757972417E+00  0.917144279996088E-01
     0.228400000000004E+02  0.183197567190363E+01  0.316448429342856E+00  0.530043457873015E+00  0.915576676589157E-01
     0.228500000000004E+02  0.183053569836145E+01  0.315364496215392E+00  0.530541507804343E+00  0.914016347672635E-01
     0.228600000000004E+02  0.182909853483067E+01  0.314286818227785E+00  0.531038904106119E+00  0.912463294614870E-01
     0.228700000000004E+02  0.182766419498227E+01  0.313215370319459E+00  0.531535643081095E+00  0.910917518342324E-01
     0.228800000000004E+02  0.182623269249505E+01  0.312150127413008E+00  0.532031720994772E+00  0.909379019326313E-01
     0.228900000000004E+02  0.182480404105747E+01  0.311091064410607E+00  0.532527134075173E+00  0.907847797569394E-01
     0.229000000000004E+02  0.182337825436946E+01  0.310038156190326E+00  0.533021878512648E+00  0.906323852591477E-01
     0.229100000000004E+02  0.182195534614397E+01  0.308991377602305E+00  0.533515950459734E+00  0.904807183415624E-01
     0.229200000000004E+02  0.182053533010848E+01  0.307950703464832E+00  0.534009346031062E+00  0.903297788553553E-01
     0.229300000000004E+02  0.181911822000628E+01  0.306916108560301E+00  0.534502061303303E+00  0.901795665990873E-01
     0.229400000000004E+02  0.181770402959767E+01  0.305887567631081E+00  0.534994092315182E+00  0.900300813172049E-01
     0.229500000000005E+02  0.181629277266090E+01  0.304865055375267E+00  0.535485435067520E+00  0.898813226985113E-01
     0.229600000000005E+02  0.181488446299310E+01  0.303848546442355E+00  0.535976085523348E+00  0.897332903746126E-01
     0.229700000000005E+02  0.181347911441089E+01  0.302838015428819E+00  0.536466039608056E+00  0.895859839183416E-01
     0.229800000000005E+02  0.181207674075093E+01  0.301833436873602E+00  0.536955293209609E+00  0.894394028421590E-01
     0.229900000000005E+02  0.181067735587029E+01  0.300834785253523E+00  0.537443842178814E+00  0.892935465965333E-01
     0.230000000000005E+02  0.180928097364661E+01  0.299842034978620E+00  0.537931682329636E+00  0.891484145683029E-01
     0.230100000000005E+02  0.180788760797809E+01  0.298855160387408E+00  0.538418809439579E+00  0.890040060790174E-01
     0.230200000000005E+02  0.180649727278338E+01  0.297874135742079E+00  0.538905219250120E+00  0.888603203832648E-01
     0.230300000000005E+02  0.180510998200116E+01  0.296898935223634E+00  0.539390907467206E+00  0.887173566669802E-01
     0.230400000000005E+02  0.180372574958967E+01  0.295929532926964E+00  0.539875869761806E+00  0.885751140457436E-01
     0.230500000000005E+02  0.180234458952598E+01  0.294965902855874E+00  0.540360101770525E+00  0.884335915630617E-01
     0.230600000000005E+02  0.180096651580507E+01  0.294008018918059E+00  0.540843599096284E+00  0.882927881886410E-01
     0.230700000000005E+02  0.179959154243875E+01  0.293055854920046E+00  0.541326357309056E+00  0.881527028166500E-01
     0.230800000000005E+02  0.179821968345441E+01  0.292109384562088E+00  0.541808371946673E+00  0.880133342639736E-01
     0.230900000000005E+02  0.179685095289347E+01  0.291168581433029E+00  0.542289638515695E+00  0.878746812684613E-01
     0.231000000000005E+02  0.179548536480979E+01  0.290233419005154E+00  0.542770152492338E+00  0.877367424871705E-01
     0.231100000000005E+02  0.179412293326773E+01  0.289303870629004E+00  0.543249909323485E+00  0.875995164946072E-01
     0.231200000000005E+02  0.179276367234009E+01  0.288379909528176E+00  0.543728904427749E+00  0.874630017809641E-01
     0.231300000000005E+02  0.179140759610582E+01  0.287461508794130E+00  0.544207133196611E+00  0.873271967503621E-01
     0.231400000000005E+02  0.179005471864755E+01  0.286548641380971E+00  0.544684590995632E+00  0.871920997190920E-01
     0.231500000000005E+02  0.178870505404887E+01  0.285641280100248E+00  0.545161273165727E+00  0.870577089138617E-01
     0.231600000000005E+02  0.178735861639141E+01  0.284739397615759E+00  0.545637175024518E+00  0.869240224700509E-01
     0.231700000000005E+02  0.178601541975172E+01  0.283842966438364E+00  0.546112291867758E+00  0.867910384299740E-01
     0.231800000000005E+02  0.178467547819795E+01  0.282951958920830E+00  0.546586618970821E+00  0.866587547411537E-01
     0.231900000000005E+02  0.178333880578623E+01  0.282066347252697E+00  0.547060151590276E+00  0.865271692546081E-01
     0.232000000000005E+02  0.178200541655694E+01  0.281186103455181E+00  0.547532884965530E+00  0.863962797231554E-01
     0.232100000000005E+02  0.178067532453067E+01  0.280311199376119E+00  0.548004814320549E+00  0.862660837997335E-01
     0.232200000000005E+02  0.177934854370403E+01  0.279441606684964E+00  0.548475934865653E+00  0.861365790357424E-01
     0.232300000000005E+02  0.177802508804515E+01  0.278577296867833E+00  0.548946241799384E+00  0.860077628794094E-01
     0.232400000000005E+02  0.177670497148904E+01  0.277718241222630E+00  0.549415730310463E+00  0.858796326741799E-01
     0.232500000000005E+02  0.177538820793266E+01  0.276864410854223E+00  0.549884395579810E+00  0.857521856571375E-01
     0.232600000000005E+02  0.177407481122981E+01  0.276015776669715E+00  0.550352232782654E+00  0.856254189574528E-01
     0.232700000000005E+02  0.177276479518571E+01  0.275172309373802E+00  0.550819237090712E+00  0.854993295948709E-01
     0.232800000000005E+02  0.177145817355151E+01  0.274333979464218E+00  0.551285403674452E+00  0.853739144782311E-01
     0.232900000000005E+02  0.177015496001834E+01  0.273500757227290E+00  0.551750727705432E+00  0.852491704040310E-01
     0.233000000000005E+02  0.176885516821136E+01  0.272672612733613E+00  0.552215204358723E+00  0.851250940550305E-01
     0.233100000000005E+02  0.176755881168344E+01  0.271849515833834E+00  0.552678828815397E+00  0.850016819989037E-01
     0.233200000000005E+02  0.176626590390862E+01  0.271031436154575E+00  0.553141596265112E+00  0.848789306869415E-01
     0.233300000000005E+02  0.176497645827541E+01  0.270218343094498E+00  0.553603501908762E+00  0.847568364528036E-01
     0.233400000000005E+02  0.176369048807982E+01  0.269410205820513E+00  0.554064540961207E+00  0.846353955113304E-01
     0.233500000000005E+02  0.176240800651813E+01  0.268606993264149E+00  0.554524708654084E+00  0.845146039574122E-01
     0.233600000000005E+02  0.176112902667950E+01  0.267808674118097E+00  0.554984000238692E+00  0.843944577649224E-01
     0.233700000000005E+02  0.175985356153831E+01  0.267015216832922E+00  0.555442410988955E+00  0.842749527857168E-01
     0.233800000000005E+02  0.175858162394633E+01  0.266226589613977E+00  0.555899936204454E+00  0.841560847487032E-01
     0.233900000000005E+02  0.175731322662458E+01  0.265442760418501E+00  0.556356571213546E+00  0.840378492589846E-01
     0.234000000000005E+02  0.175604838215508E+01  0.264663696952941E+00  0.556812311376538E+00  0.839202417970806E-01
     0.234100000000005E+02  0.175478710297234E+01  0.263889366670478E+00  0.557267152088950E+00  0.838032577182284E-01
     0.234200000000005E+02  0.175352940135461E+01  0.263119736768798E+00  0.557721088784837E+00  0.836868922517698E-01
     0.234300000000005E+02  0.175227528941500E+01  0.262354774188089E+00  0.558174116940181E+00  0.835711405006266E-01
     0.234400000000005E+02  0.175102477909234E+01  0.261594445609301E+00  0.558626232076355E+00  0.834559974408681E-01
     0.234500000000005E+02  0.174977788214187E+01  0.260838717452655E+00  0.559077429763648E+00  0.833414579213737E-01
     0.234600000000005E+02  0.174853461012575E+01  0.260087555876439E+00  0.559527705624848E+00  0.832275166635979E-01
     0.234700000000005E+02  0.174729497440338E+01  0.259340926776071E+00  0.559977055338896E+00  0.831141682614363E-01
     0.234800000000005E+02  0.174605898612154E+01  0.258598795783470E+00  0.560425474644585E+00  0.830014071812011E-01
     0.234900000000005E+02  0.174482665620436E+01  0.257861128266713E+00  0.560872959344328E+00  0.828892277617058E-01
     0.235000000000005E+02  0.174359799534317E+01  0.257127889330034E+00  0.561319505307961E+00  0.827776242144668E-01
     0.235100000000005E+02  0.174237301398612E+01  0.256399043814114E+00  0.561765108476609E+00  0.826665906240225E-01
     0.235200000000005E+02  0.174115172232774E+01  0.255674556296737E+00  0.562209764866595E+00  0.825561209483744E-01
     0.235300000000005E+02  0.173993413029833E+01  0.254954391093771E+00  0.562653470573380E+00  0.824462090195549E-01
     0.235400000000005E+02  0.173872024755320E+01  0.254238512260518E+00  0.563096221775560E+00  0.823368485443240E-01
     0.235500000000005E+02  0.173751008346185E+01  0.253526883593422E+00  0.563538014738877E+00  0.822280331049993E-01
     0.235600000000005E+02  0.173630364709703E+01  0.252819468632152E+00  0.563978845820277E+00  0.821197561604204E-01
     0.235700000000005E+02  0.173510094722368E+01  0.252116230662082E+00  0.564418711471979E+00  0.820120110470553E-01
     0.235800000000005E+02  0.173390199228782E+01  0.251417132717147E+00  0.564857608245582E+00  0.819047909802480E-01
     0.235900000000006E+02  0.173270679040541E+01  0.250722137583118E+00  0.565295532796169E+00  0.817980890556107E-01
     0.236000000000006E+02  0.173151534935105E+01  0.250031207801278E+00  0.565732481886438E+00  0.816918982505669E-01
     0.236100000000006E+02  0.173032767654679E+01  0.249344305672527E+00  0.566168452390832E+00  0.815862114260433E-01
     0.236200000000006E+02  0.172914377905081E+01  0.248661393261905E+00  0.566603441299667E+00  0.814810213283170E-01
     0.236300000000006E+02  0.172796366354609E+01  0.247982432403561E+00  0.567037445723262E+00  0.813763205910178E-01
     0.236400000000006E+02  0.172678733632921E+01  0.247307384706152E+00  0.567470462896053E+00  0.812721017372904E-01
     0.236500000000006E+02  0.172561480329899E+01  0.246636211558700E+00  0.567902490180690E+00  0.811683571821148E-01
     0.236600000000006E+02  0.172444606994536E+01  0.245968874136900E+00  0.568333525072114E+00  0.810650792347905E-01
     0.236700000000006E+02  0.172328114133814E+01  0.245305333409886E+00  0.568763565201600E+00  0.809622601015843E-01
     0.236800000000006E+02  0.172212002211600E+01  0.244645550147457E+00  0.569192608340767E+00  0.808598918885420E-01
     0.236900000000006E+02  0.172096271647544E+01  0.243989484927783E+00  0.569620652405545E+00  0.807579666044670E-01
     0.237000000000006E+02  0.171980922815998E+01  0.243337098145569E+00  0.570047695460088E+00  0.806564761640663E-01
     0.237100000000006E+02  0.171865956044936E+01  0.242688350020698E+00  0.570473735720634E+00  0.805554123912628E-01
     0.237200000000006E+02  0.171751371614899E+01  0.242043200607349E+00  0.570898771559302E+00  0.804547670226756E-01
     0.237300000000006E+02  0.171637169757959E+01  0.241401609803590E+00  0.571322801507809E+00  0.803545317112680E-01
     0.237400000000006E+02  0.171523350656691E+01  0.240763537361447E+00  0.571745824261118E+00  0.802546980301618E-01
     0.237500000000006E+02  0.171409914443178E+01  0.240128942897447E+00  0.572167838680990E+00  0.801552574766198E-01
     0.237600000000006E+02  0.171296861198038E+01  0.239497785903638E+00  0.572588843799451E+00  0.800562014761909E-01
     0.237700000000006E+02  0.171184190949470E+01  0.238870025759070E+00  0.573008838822149E+00  0.799575213870209E-01
     0.237800000000006E+02  0.171071903672338E+01  0.238245621741756E+00  0.573427823131603E+00  0.798592085043248E-01
     0.237900000000006E+02  0.170959999287277E+01  0.237624533041081E+00  0.573845796290337E+00  0.797612540650186E-01
     0.238000000000006E+02  0.170848477659836E+01  0.237006718770679E+00  0.574262758043884E+00  0.796636492525082E-01
     0.238100000000006E+02  0.170737338599658E+01  0.236392137981749E+00  0.574678708323660E+00  0.795663852016329E-01
     0.238200000000006E+02  0.170626581859690E+01  0.235780749676819E+00  0.575093647249690E+00  0.794694530037600E-01
     0.238300000000006E+02  0.170516207135438E+01  0.235172512823938E+00  0.575507575133198E+00  0.793728437120259E-01
     0.238400000000006E+02  0.170406214064265E+01  0.234567386371293E+00  0.575920492479024E+00  0.792765483467205E-01
     0.238500000000006E+02  0.170296602224723E+01  0.233965329262235E+00  0.576332399987884E+00  0.791805579008101E-01
     0.238600000000006E+02  0.170187371135947E+01  0.233366300450698E+00  0.576743298558461E+00  0.790848633455928E-01
     0.238700000000006E+02  0.170078520257077E+01  0.232770258917012E+00  0.577153189289308E+00  0.789894556364834E-01
     0.238800000000006E+02  0.169970048986751E+01  0.232177163684079E+00  0.577562073480567E+00  0.788943257189191E-01
     0.238900000000006E+02  0.169861956662633E+01  0.231586973833900E+00  0.577969952635498E+00  0.787994645343812E-01
     0.239000000000006E+02  0.169754242561008E+01  0.230999648524448E+00  0.578376828461798E+00  0.787048630265270E-01
     0.239100000000006E+02  0.169646905896425E+01  0.230415147006842E+00  0.578782702872720E+00  0.786105121474223E-01
     0.239200000000006E+02  0.169539945821402E+01  0.229833428642841E+00  0.579187577987971E+00  0.785164028638697E-01
     0.239300000000006E+02  0.169433361426190E+01  0.229254452922594E+00  0.579591456134393E+00  0.784225261638234E-01
     0.239400000000006E+02  0.169327151738604E+01  0.228678179482659E+00  0.579994339846414E+00  0.783288730628822E-01
     0.239500000000006E+02  0.169221315723906E+01  0.228104568124253E+00  0.580396231866271E+00  0.782354346108518E-01
     0.239600000000006E+02  0.169115852284768E+01  0.227533578831704E+00  0.580797135143990E+00  0.781422018983702E-01
     0.239700000000006E+02  0.169010760261289E+01  0.226965171791093E+00  0.581197052837122E+00  0.780491660635809E-01
     0.239800000000006E+02  0.168906038431091E+01  0.226399307409052E+00  0.581595988310241E+00  0.779563182988514E-01
     0.239900000000006E+02  0.168801685509475E+01  0.225835946331689E+00  0.581993945134180E+00  0.778636498575206E-01
     0.240000000000006E+02  0.168697700149656E+01  0.225275049463621E+00  0.582390927085019E+00  0.777711520606697E-01
     0.240100000000006E+02  0.168594080943067E+01  0.224716577987074E+00  0.582786938142805E+00  0.776788163039017E-01
     0.240200000000006E+02  0.168490826419731E+01  0.224160493381031E+00  0.583181982490026E+00  0.775866340641222E-01
     0.240300000000006E+02  0.168387935048718E+01  0.223606757440390E+00  0.583576064509801E+00  0.774945969063082E-01
     0.240400000000006E+02  0.168285405238668E+01  0.223055332295107E+00  0.583969188783828E+00  0.774026964902542E-01
