#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.225800000000004E+02  0.207484096110824E+01  0.108389620893858E+01  0.378634708111621E+00  0.197798642106788E+00
     0.225900000000004E+02  0.207329943904923E+01  0.108108218862917E+01  0.379217516239174E+00  0.197735693504246E+00
     0.226000000000004E+02  0.207177689756716E+01  0.107830605550037E+01  0.379793873966018E+00  0.197672845285807E+00
     0.226100000000004E+02  0.207027317055414E+01  0.107556752763470E+01  0.380363796203805E+00  0.197610128800139E+00
     0.226200000000004E+02  0.206878812182387E+01  0.107286636864852E+01  0.380927288807453E+00  0.197547575196670E+00
     0.226300000000004E+02  0.206732164780126E+01  0.107020238503091E+01  0.381484348573390E+00  0.197485214808940E+00
     0.226400000000004E+02  0.206587368006304E+01  0.106757542335443E+01  0.382034963272169E+00  0.197423076535363E+00
     0.226500000000004E+02  0.206444418772349E+01  0.106498536736505E+01  0.382579111715677E+00  0.197361187219119E+00
     0.226600000000004E+02  0.206303317966020E+01  0.106243213495904E+01  0.383116763859046E+00  0.197299571028909E+00
     0.226700000000004E+02  0.206164070657491E+01  0.105991567505432E+01  0.383647880937396E+00  0.197238248842341E+00
     0.226800000000004E+02  0.206026686288509E+01  0.105743596436476E+01  0.384172415637325E+00  0.197177237633634E+00
     0.226900000000004E+02  0.205891178844229E+01  0.105499300408500E+01  0.384690312303152E+00  0.197116549867417E+00
     0.227000000000004E+02  0.205757567007373E+01  0.105258681649429E+01  0.385201507177715E+00  0.197056192900290E+00
     0.227100000000004E+02  0.205625874294415E+01  0.105021744148756E+01  0.385705928677554E+00  0.196996168391891E+00
     0.227200000000004E+02  0.205496129173493E+01  0.104788493304182E+01  0.386203497702207E+00  0.196936471727175E+00
     0.227300000000004E+02  0.205368365163854E+01  0.104558935562634E+01  0.386694127977278E+00  0.196877091451578E+00
     0.227400000000004E+02  0.205242620916608E+01  0.104333078056463E+01  0.387177726430927E+00  0.196818008720785E+00
     0.227500000000004E+02  0.205118940276646E+01  0.104110928235661E+01  0.387654193603304E+00  0.196759196766783E+00
     0.227600000000004E+02  0.204997372325591E+01  0.103892493496881E+01  0.388123424088455E+00  0.196700620381870E+00
     0.227700000000004E+02  0.204877971405681E+01  0.103677780810088E+01  0.388585307008115E+00  0.196642235422345E+00
     0.227800000000004E+02  0.204760797124513E+01  0.103466796343609E+01  0.389039726516797E+00  0.196583988333515E+00
     0.227900000000004E+02  0.204645914340603E+01  0.103259545088374E+01  0.389486562337460E+00  0.196525815697758E+00
     0.228000000000004E+02  0.204533393129734E+01  0.103056030482134E+01  0.389925690327035E+00  0.196467643807294E+00
     0.228100000000004E+02  0.204423308732081E+01  0.102856254034384E+01  0.390356983070984E+00  0.196409388263384E+00
     0.228200000000004E+02  0.204315741480125E+01  0.102660214952784E+01  0.390780310505989E+00  0.196350953603655E+00
     0.228300000000004E+02  0.204210776707379E+01  0.102467909771788E+01  0.391195540569832E+00  0.196292232959256E+00
     0.228400000000004E+02  0.204108504637949E+01  0.102279331984248E+01  0.391602539877388E+00  0.196233107743553E+00
     0.228500000000004E+02  0.204009020256991E+01  0.102094471676712E+01  0.392001174421611E+00  0.196173447374093E+00
     0.228600000000004E+02  0.203912423162090E+01  0.101913315169144E+01  0.392391310298292E+00  0.196113109029534E+00
     0.228700000000004E+02  0.203818817395644E+01  0.101735844659822E+01  0.392772814453218E+00  0.196051937443277E+00
     0.228800000000004E+02  0.203728311258291E+01  0.101562037876120E+01  0.393145555450337E+00  0.195989764735511E+00
     0.228900000000004E+02  0.203641017103468E+01  0.101391867731944E+01  0.393509404259347E+00  0.195926410285350E+00
     0.229000000000004E+02  0.203557051113155E+01  0.101225301992549E+01  0.393864235061041E+00  0.195861680644781E+00
     0.229100000000004E+02  0.203476533054902E+01  0.101062302947519E+01  0.394209926068596E+00  0.195795369496068E+00
     0.229200000000004E+02  0.203399586020210E+01  0.100902827092688E+01  0.394546360362868E+00  0.195727257654243E+00
     0.229300000000004E+02  0.203326336144360E+01  0.100746824821796E+01  0.394873426739616E+00  0.195657113116292E+00
     0.229400000000004E+02  0.203256912307811E+01  0.100594240128707E+01  0.395191020566391E+00  0.195584691158554E+00
     0.229500000000005E+02  0.203191445819257E+01  0.100445010321049E+01  0.395499044646744E+00  0.195509734483824E+00
     0.229600000000005E+02  0.203130070080503E+01  0.100299065746141E+01  0.395797410089165E+00  0.195431973419557E+00
     0.229700000000005E+02  0.203072920233303E+01  0.100156329530140E+01  0.396086037178071E+00  0.195351126168463E+00
     0.229800000000005E+02  0.203020132788342E+01  0.100016717331341E+01  0.396364856243944E+00  0.195266899112701E+00
     0.229900000000005E+02  0.202971845236570E+01  0.998801371086279E+00  0.396633808529614E+00  0.195178987172737E+00
     0.230000000000005E+02  0.202928195643148E+01  0.997464889061020E+00  0.396892847049431E+00  0.195087074221783E+00
     0.230100000000005E+02  0.202889322224283E+01  0.996156646549528E+00  0.397141937438015E+00  0.194990833556585E+00
     0.230200000000005E+02  0.202855362907299E+01  0.994875479936895E+00  0.397381058785004E+00  0.194889928425125E+00
     0.230300000000005E+02  0.202826454874341E+01  0.993620141078750E+00  0.397610204452175E+00  0.194784012611611E+00
     0.230400000000005E+02  0.202802734090178E+01  0.992389295905667E+00  0.397829382869080E+00  0.194672731078902E+00
     0.230500000000005E+02  0.202784334814632E+01  0.991181523246873E+00  0.398038618303277E+00  0.194555720668250E+00
     0.230600000000005E+02  0.202771389100259E+01  0.989995313886027E+00  0.398237951601078E+00  0.194432610856013E+00
     0.230700000000005E+02  0.202764026275985E+01  0.988829069861985E+00  0.398427440894662E+00  0.194303024566651E+00
     0.230800000000005E+02  0.202762372417510E+01  0.987681104027947E+00  0.398607162271299E+00  0.194166579041056E+00
     0.230900000000005E+02  0.202766549805378E+01  0.986549639882436E+00  0.398777210400409E+00  0.194022886758914E+00
     0.231000000000005E+02  0.202776676371768E+01  0.985432811685748E+00  0.398937699114103E+00  0.193871556413471E+00
     0.231100000000005E+02  0.202792865137139E+01  0.984328664875686E+00  0.399088761936890E+00  0.193712193936692E+00
     0.231200000000005E+02  0.202815223638038E+01  0.983235156796119E+00  0.399230552560243E+00  0.193544403572451E+00
     0.231300000000005E+02  0.202843853347477E+01  0.982150157752072E+00  0.399363245257764E+00  0.193367788995007E+00
     0.231400000000005E+02  0.202878849089481E+01  0.981071452404449E+00  0.399487035236823E+00  0.193181954469623E+00
     0.231500000000005E+02  0.202920298449511E+01  0.979996741517392E+00  0.399602138922630E+00  0.192986506051781E+00
     0.231600000000005E+02  0.202968281182663E+01  0.978923644070459E+00  0.399708794170910E+00  0.192781052821084E+00
     0.231700000000005E+02  0.203022868621695E+01  0.977849699747303E+00  0.399807260405541E+00  0.192565208145509E+00
     0.231800000000005E+02  0.203084123087071E+01  0.976772371811470E+00  0.399897818677770E+00  0.192338590971313E+00
     0.231900000000005E+02  0.203152097301422E+01  0.975689050378956E+00  0.399980771643945E+00  0.192100827133519E+00
     0.232000000000005E+02  0.203226833810940E+01  0.974597056095873E+00  0.400056443458977E+00  0.191851550681549E+00
     0.232100000000005E+02  0.203308364416414E+01  0.973493644228098E+00  0.400125179583200E+00  0.191590405214250E+00
     0.232200000000005E+02  0.203396709616739E+01  0.972376009168032E+00  0.400187346500657E+00  0.191317045218232E+00
     0.232300000000005E+02  0.203491878067916E+01  0.971241289361902E+00  0.400243331347316E+00  0.191031137403198E+00
     0.232400000000005E+02  0.203593866060639E+01  0.970086572658652E+00  0.400293541448226E+00  0.190732362027668E+00
     0.232500000000005E+02  0.203702657019738E+01  0.968908902079468E+00  0.400338403763121E+00  0.190420414208337E+00
     0.232600000000005E+02  0.203818221028825E+01  0.967705282004215E+00  0.400378364240554E+00  0.190095005206132E+00
     0.232700000000005E+02  0.203940514383581E+01  0.966472684768549E+00  0.400413887081216E+00  0.189755863681959E+00
     0.232800000000005E+02  0.204069479177179E+01  0.965208057662358E+00  0.400445453911704E+00  0.189402736915036E+00
     0.232900000000005E+02  0.204205042921410E+01  0.963908330317430E+00  0.400473562870575E+00  0.189035391976785E+00
     0.233000000000005E+02  0.204347118207042E+01  0.962570422468709E+00  0.400498727609219E+00  0.188653616853257E+00
     0.233100000000005E+02  0.204495602406974E+01  0.961191252070361E+00  0.400521476210633E+00  0.188257221509248E+00
     0.233200000000005E+02  0.204650377425664E+01  0.959767743744388E+00  0.400542350029853E+00  0.187846038887401E+00
     0.233300000000005E+02  0.204811309498254E+01  0.958296837535973E+00  0.400561902460381E+00  0.187419925835907E+00
     0.233400000000005E+02  0.204978249042665E+01  0.956775497946318E+00  0.400580697631553E+00  0.186978763958676E+00
     0.233500000000005E+02  0.205151030567820E+01  0.955200723209987E+00  0.400599309042352E+00  0.186522460382268E+00
     0.233600000000005E+02  0.205329472640904E+01  0.953569554780542E+00  0.400618318137714E+00  0.186050948434281E+00
     0.233700000000005E+02  0.205513377916389E+01  0.951879086984589E+00  0.400638312833862E+00  0.185564188228415E+00
     0.233800000000005E+02  0.205702533229239E+01  0.950126476801353E+00  0.400659885999665E+00  0.185062167151951E+00
     0.233900000000005E+02  0.205896709754400E+01  0.948308953721542E+00  0.400683633901418E+00  0.184544900251996E+00
     0.234000000000005E+02  0.206095663234345E+01  0.946423829636690E+00  0.400710154618763E+00  0.184012430517461E+00
     0.234100000000005E+02  0.206299134276038E+01  0.944468508707382E+00  0.400740046439799E+00  0.183464829054441E+00
     0.234200000000005E+02  0.206506848718248E+01  0.942440497156653E+00  0.400773906243590E+00  0.182902195153321E+00
     0.234300000000005E+02  0.206718518069709E+01  0.940337412933006E+00  0.400812327878466E+00  0.182324656246711E+00
     0.234400000000005E+02  0.206933840018117E+01  0.938156995185979E+00  0.400855900544588E+00  0.181732367758002E+00
     0.234500000000005E+02  0.207152499009453E+01  0.935897113496349E+00  0.400905207189206E+00  0.181125512841103E+00
     0.234600000000005E+02  0.207374166896592E+01  0.933555776802490E+00  0.400960822923039E+00  0.180504302012670E+00
     0.234700000000005E+02  0.207598503655613E+01  0.931131141964546E+00  0.401023313465994E+00  0.179868972678841E+00
     0.234800000000005E+02  0.207825158167678E+01  0.928621521908762E+00  0.401093233630261E+00  0.179219788559250E+00
     0.234900000000005E+02  0.208053769063786E+01  0.926025393295318E+00  0.401171125848537E+00  0.178557039011738E+00
     0.235000000000005E+02  0.208283965629180E+01  0.923341403655127E+00  0.401257518754753E+00  0.177881038261872E+00
     0.235100000000005E+02  0.208515368763621E+01  0.920568377943165E+00  0.401352925824284E+00  0.177192124541980E+00
     0.235200000000005E+02  0.208747591993252E+01  0.917705324459018E+00  0.401457844080159E+00  0.176490659144997E+00
     0.235300000000005E+02  0.208980242529281E+01  0.914751440088895E+00  0.401572752871225E+00  0.175777025398918E+00
     0.235400000000005E+02  0.209212922368233E+01  0.911706114827328E+00  0.401698112727700E+00  0.175051627568130E+00
     0.235500000000005E+02  0.209445229428121E+01  0.908568935541478E+00  0.401834364298903E+00  0.174314889688303E+00
     0.235600000000005E+02  0.209676758714525E+01  0.905339688945989E+00  0.401981927377336E+00  0.173567254341811E+00
     0.235700000000005E+02  0.209907103510208E+01  0.902018363761787E+00  0.402141200012621E+00  0.172809181381013E+00
     0.235800000000005E+02  0.210135856581670E+01  0.898605152038146E+00  0.402312557718109E+00  0.172041146606805E+00
     0.235900000000006E+02  0.210362611395822E+01  0.895100449623313E+00  0.402496352772318E+00  0.171263640410104E+00
     0.236000000000006E+02  0.210586963339817E+01  0.891504855775537E+00  0.402692913616631E+00  0.170477166383901E+00
     0.236100000000006E+02  0.210808510937009E+01  0.887819171912648E+00  0.402902544350045E+00  0.169682239913568E+00
     0.236200000000006E+02  0.211026857052005E+01  0.884044399505022E+00  0.403125524321067E+00  0.168879386753004E+00
     0.236300000000006E+02  0.211241610077841E+01  0.880181737123284E+00  0.403362107816213E+00  0.168069141594100E+00
     0.236400000000006E+02  0.211452385098438E+01  0.876232576658563E+00  0.403612523843947E+00  0.167252046636791E+00
     0.236500000000006E+02  0.211658805019699E+01  0.872198498739325E+00  0.403876976012316E+00  0.166428650166732E+00
     0.236600000000006E+02  0.211860501662885E+01  0.868081267375007E+00  0.404155642497959E+00  0.165599505147330E+00
     0.236700000000006E+02  0.212057116814200E+01  0.863882823862217E+00  0.404448676103688E+00  0.164765167832553E+00
     0.236800000000006E+02  0.212248303224942E+01  0.859605279994658E+00  0.404756204401343E+00  0.163926196406504E+00
     0.236900000000006E+02  0.212433725556972E+01  0.855250910622863E+00  0.405078329956221E+00  0.163083149655414E+00
     0.237000000000006E+02  0.212613061268753E+01  0.850822145613995E+00  0.405415130629010E+00  0.162236585677178E+00
     0.237100000000006E+02  0.212786001437740E+01  0.846321561266036E+00  0.405766659950801E+00  0.161387060633190E+00
     0.237200000000006E+02  0.212952251515408E+01  0.841751871233664E+00  0.406132947566545E+00  0.160535127546678E+00
     0.237300000000006E+02  0.213111532011855E+01  0.837115917025857E+00  0.406513999742033E+00  0.159681335151291E+00
     0.237400000000006E+02  0.213263579107431E+01  0.832416658137193E+00  0.406909799929369E+00  0.158826226793207E+00
     0.237500000000006E+02  0.213408145189511E+01  0.827657161876089E+00  0.407320309385742E+00  0.157970339389493E+00
     0.237600000000006E+02  0.213544999313100E+01  0.822840592953978E+00  0.407745467840251E+00  0.157114202445006E+00
     0.237700000000006E+02  0.213673927584570E+01  0.817970202899455E+00  0.408185194203514E+00  0.156258337129622E+00
     0.237800000000006E+02  0.213794733468425E+01  0.813049319360751E+00  0.408639387314792E+00  0.155403255417119E+00
     0.237900000000006E+02  0.213907238017550E+01  0.808081335358944E+00  0.409107926721440E+00  0.154549459286584E+00
     0.238000000000006E+02  0.214011280027946E+01  0.803069698552481E+00  0.409590673485549E+00  0.153697439986806E+00
     0.238100000000006E+02  0.214106716119494E+01  0.798017900571440E+00  0.410087471012813E+00  0.152847677363681E+00
     0.238200000000006E+02  0.214193420744723E+01  0.792929466477268E+00  0.410598145898799E+00  0.152000639250313E+00
     0.238300000000006E+02  0.214271286128065E+01  0.787807944400790E+00  0.411122508787941E+00  0.151156780919094E+00
     0.238400000000006E+02  0.214340222138418E+01  0.782656895407674E+00  0.411660355240854E+00  0.150316544594771E+00
     0.238500000000006E+02  0.214400156098245E+01  0.777479883637027E+00  0.412211466605723E+00  0.149480359027168E+00
     0.238600000000006E+02  0.214451032532713E+01  0.772280466754691E+00  0.412775610889813E+00  0.148648639121991E+00
     0.238700000000006E+02  0.214492812862661E+01  0.767062186758771E+00  0.413352543627356E+00  0.147821785627902E+00
