#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.265100000000010E+02  0.171248522724988E+01  0.240353527044878E+00  0.572665621278660E+00  0.803757017587328E-01
     0.265200000000010E+02  0.171128356767946E+01  0.239959935222627E+00  0.573088472707305E+00  0.803597225994268E-01
     0.265300000000010E+02  0.171009058567716E+01  0.239571249056193E+00  0.573508679334615E+00  0.803443933342021E-01
     0.265400000000010E+02  0.170890626026898E+01  0.239187379546157E+00  0.573926244030427E+00  0.803296924787431E-01
     0.265500000000010E+02  0.170773057211385E+01  0.238808241254781E+00  0.574341168911549E+00  0.803155993501990E-01
     0.265600000000010E+02  0.170656350375933E+01  0.238433752125704E+00  0.574753455271081E+00  0.803020939951048E-01
     0.265700000000010E+02  0.170540503988795E+01  0.238063833288224E+00  0.575163103511630E+00  0.802891571124513E-01
     0.265800000000010E+02  0.170425516755307E+01  0.237698408846494E+00  0.575570113082705E+00  0.802767699720618E-01
     0.265900000000010E+02  0.170311387640347E+01  0.237337405654139E+00  0.575974482422594E+00  0.802649143284764E-01
     0.266000000000010E+02  0.170198115889593E+01  0.236980753074679E+00  0.576376208905005E+00  0.802535723305200E-01
     0.266100000000010E+02  0.170085701049484E+01  0.236628382728347E+00  0.576775288790740E+00  0.802427264267919E-01
     0.266200000000010E+02  0.169974142985821E+01  0.236280228225812E+00  0.577171717184693E+00  0.802323592672912E-01
     0.266300000000010E+02  0.169863441900916E+01  0.235936224889437E+00  0.577565487998401E+00  0.802224536014379E-01
     0.266400000000010E+02  0.169753598349224E+01  0.235596309462693E+00  0.577956593918428E+00  0.802129921727413E-01
     0.266500000000010E+02  0.169644613251378E+01  0.235260419808448E+00  0.578345026380794E+00  0.802039576104065E-01
     0.266600000000010E+02  0.169536487906571E+01  0.234928494596798E+00  0.578730775551696E+00  0.801953323181515E-01
     0.266700000000010E+02  0.169429224003202E+01  0.234600472983251E+00  0.579113830314726E+00  0.801870983605576E-01
     0.266800000000010E+02  0.169322823627728E+01  0.234276294278015E+00  0.579494178264792E+00  0.801792373472603E-01
     0.266900000000010E+02  0.169217289271674E+01  0.233955897607260E+00  0.579871805708925E+00  0.801717303153156E-01
     0.267000000000010E+02  0.169112623836723E+01  0.233639221567176E+00  0.580246697674157E+00  0.801645576100841E-01
     0.267100000000010E+02  0.169008830637843E+01  0.233326203871759E+00  0.580618837922629E+00  0.801576987649927E-01
     0.267200000000010E+02  0.168905913404408E+01  0.233016780995220E+00  0.580988208974072E+00  0.801511323805336E-01
     0.267300000000010E+02  0.168803876279248E+01  0.232710887810006E+00  0.581354792135790E+00  0.801448360028878E-01
     0.267400000000010E+02  0.168702723815603E+01  0.232408457221386E+00  0.581718567540274E+00  0.801387860025564E-01
     0.267500000000010E+02  0.168602460971928E+01  0.232109419799651E+00  0.582079514190522E+00  0.801329574534029E-01
     0.267600000000010E+02  0.168503093104519E+01  0.231813703410944E+00  0.582437610013183E+00  0.801273240125192E-01
     0.267700000000010E+02  0.168404625957938E+01  0.231521232847804E+00  0.582792831919542E+00  0.801218578013268E-01
     0.267800000000010E+02  0.168307065653185E+01  0.231231929460532E+00  0.583145155874447E+00  0.801165292883589E-01
     0.267900000000011E+02  0.168210418673621E+01  0.230945710790464E+00  0.583494556973144E+00  0.801113071741390E-01
     0.268000000000011E+02  0.168114691848607E+01  0.230662490206360E+00  0.583841009526091E+00  0.801061582786342E-01
     0.268100000000011E+02  0.168019892334849E+01  0.230382176545024E+00  0.584184487151682E+00  0.801010474317083E-01
     0.268200000000011E+02  0.167926027595438E+01  0.230104673757378E+00  0.584524962876886E+00  0.800959373670574E-01
     0.268300000000011E+02  0.167833105376583E+01  0.229829880561242E+00  0.584862409245719E+00  0.800907886200970E-01
     0.268400000000011E+02  0.167741133682036E+01  0.229557690102001E+00  0.585196798435484E+00  0.800855594302702E-01
     0.268500000000011E+02  0.167650120745212E+01  0.229287989622501E+00  0.585528102380675E+00  0.800802056482725E-01
     0.268600000000011E+02  0.167560074999018E+01  0.229020660143417E+00  0.585856292904392E+00  0.800746806486718E-01
     0.268700000000011E+02  0.167471005043407E+01  0.228755576155417E+00  0.586181341857148E+00  0.800689352484218E-01
     0.268800000000011E+02  0.167382919610676E+01  0.228492605324481E+00  0.586503221262859E+00  0.800629176317723E-01
     0.268900000000011E+02  0.167295827528544E+01  0.228231608211710E+00  0.586821903471807E+00  0.800565732820656E-01
     0.269000000000011E+02  0.167209737681043E+01  0.227972438008991E+00  0.587137361320338E+00  0.800498449209269E-01
     0.269100000000011E+02  0.167124658967254E+01  0.227714940291936E+00  0.587449568297034E+00  0.800426724553518E-01
     0.269200000000011E+02  0.167040600257961E+01  0.227458952791482E+00  0.587758498715018E+00  0.800349929331869E-01
     0.269300000000011E+02  0.166957570350257E+01  0.227204305185567E+00  0.588064127890094E+00  0.800267405074993E-01
     0.269400000000011E+02  0.166875577920183E+01  0.226950818912331E+00  0.588366432324320E+00  0.800178464103350E-01
     0.269500000000011E+02  0.166794631473471E+01  0.226698307006248E+00  0.588665389894608E+00  0.800082389363389E-01
     0.269600000000011E+02  0.166714739294465E+01  0.226446573958658E+00  0.588960980045914E+00  0.799978434367254E-01
     0.269700000000011E+02  0.166635909393337E+01  0.226195415604104E+00  0.589253183988520E+00  0.799865823240464E-01
     0.269800000000011E+02  0.166558149451669E+01  0.225944619033924E+00  0.589541984898882E+00  0.799743750882234E-01
     0.269900000000011E+02  0.166481466766542E+01  0.225693962538514E+00  0.589827368123508E+00  0.799611383242637E-01
     0.270000000000011E+02  0.166405868193240E+01  0.225443215579646E+00  0.590109321385204E+00  0.799467857720702E-01
     0.270100000000011E+02  0.166331360086709E+01  0.225192138794226E+00  0.590387834991114E+00  0.799312283687419E-01
     0.270200000000011E+02  0.166257948241914E+01  0.224940484030835E+00  0.590662902041806E+00  0.799143743137127E-01
     0.270300000000011E+02  0.166185637833262E+01  0.224687994420346E+00  0.590934518640721E+00  0.798961291470649E-01
     0.270400000000011E+02  0.166114433353244E+01  0.224434404481864E+00  0.591202684103200E+00  0.798763958413072E-01
     0.270500000000011E+02  0.166044338550497E+01  0.224179440265185E+00  0.591467401164281E+00  0.798550749068678E-01
     0.270600000000011E+02  0.165975356367464E+01  0.223922819530895E+00  0.591728676184444E+00  0.798320645115233E-01
     0.270700000000011E+02  0.165907488877871E+01  0.223664251969130E+00  0.591986519352403E+00  0.798072606139147E-01
     0.270800000000011E+02  0.165840737224233E+01  0.223403439457957E+00  0.592240944884049E+00  0.797805571112680E-01
     0.270900000000011E+02  0.165775101555624E+01  0.223140076362215E+00  0.592491971216593E+00  0.797518460013785E-01
     0.271000000000011E+02  0.165710580965951E+01  0.222873849873511E+00  0.592739621196941E+00  0.797210175588445E-01
     0.271100000000011E+02  0.165647173432993E+01  0.222604440392002E+00  0.592983922263293E+00  0.796879605254907E-01
     0.271200000000011E+02  0.165584875758465E+01  0.222331521950349E+00  0.593224906618975E+00  0.796525623148333E-01
     0.271300000000011E+02  0.165523683509382E+01  0.222054762680193E+00  0.593462611397429E+00  0.796147092303889E-01
     0.271400000000011E+02  0.165463590961023E+01  0.221773825321204E+00  0.593697078817352E+00  0.795742866975276E-01
     0.271500000000011E+02  0.165404591041767E+01  0.221488367772661E+00  0.593928356326916E+00  0.795311795085119E-01
     0.271600000000011E+02  0.165346675280131E+01  0.221198043687289E+00  0.594156496736010E+00  0.794852720802736E-01
     0.271700000000011E+02  0.165289833754290E+01  0.220902503106847E+00  0.594381558335475E+00  0.794364487243894E-01
     0.271800000000011E+02  0.165234055044421E+01  0.220601393138774E+00  0.594603605002285E+00  0.793845939286415E-01
     0.271900000000011E+02  0.165179326188166E+01  0.220294358672931E+00  0.594822706289678E+00  0.793295926494521E-01
     0.272000000000011E+02  0.165125632639549E+01  0.219981043137252E+00  0.595038937501236E+00  0.792713306143923E-01
     0.272100000000011E+02  0.165072958231654E+01  0.219661089290839E+00  0.595252379747992E+00  0.792096946338816E-01
     0.272200000000011E+02  0.165021285143384E+01  0.219334140052804E+00  0.595463119987644E+00  0.791445729211044E-01
     0.272300000000011E+02  0.164970593870624E+01  0.218999839364852E+00  0.595671251045043E+00  0.790758554190754E-01
     0.272400000000011E+02  0.164920863202090E+01  0.218657833085358E+00  0.595876871613154E+00  0.790034341337135E-01
     0.272500000000011E+02  0.164872070200175E+01  0.218307769912380E+00  0.596080086233811E+00  0.789272034716913E-01
     0.272600000000011E+02  0.164824190187081E+01  0.217949302332814E+00  0.596281005257594E+00  0.788470605817592E-01
     0.272700000000011E+02  0.164777196736478E+01  0.217582087594597E+00  0.596479744782305E+00  0.787629056981618E-01
     0.272800000000011E+02  0.164731061670973E+01  0.217205788698585E+00  0.596676426569601E+00  0.786746424847088E-01
     0.272900000000011E+02  0.164685755065601E+01  0.216820075406498E+00  0.596871177939417E+00  0.785821783779897E-01
     0.273000000000011E+02  0.164641245257540E+01  0.216424625261070E+00  0.597064131641971E+00  0.784854249281873E-01
     0.273100000000011E+02  0.164597498862253E+01  0.216019124614285E+00  0.597255425707215E+00  0.783842981358886E-01
     0.273200000000011E+02  0.164554480796190E+01  0.215603269659388E+00  0.597445203271758E+00  0.782787187832634E-01
     0.273300000000011E+02  0.164512154306176E+01  0.215176767462145E+00  0.597633612383391E+00  0.781686127579661E-01
     0.273400000000011E+02  0.164470481005592E+01  0.214739336986653E+00  0.597820805783483E+00  0.780539113680873E-01
     0.273500000000011E+02  0.164429420917367E+01  0.214290710110860E+00  0.598006940667661E+00  0.779345516465059E-01
     0.273600000000011E+02  0.164388932523832E+01  0.213830632626835E+00  0.598192178425316E+00  0.778104766429858E-01
     0.273700000000011E+02  0.164348972823389E+01  0.213358865220719E+00  0.598376684358621E+00  0.776816357023938E-01
     0.273800000000011E+02  0.164309497393941E+01  0.212875184427266E+00  0.598560627381875E+00  0.775479847274582E-01
     0.273900000000011E+02  0.164270460462967E+01  0.212379383553850E+00  0.598744179702151E+00  0.774094864245333E-01
     0.274000000000011E+02  0.164231814984102E+01  0.211871273568810E+00  0.598927516482314E+00  0.772661105308957E-01
     0.274100000000011E+02  0.164193512720021E+01  0.211350683949137E+00  0.599110815487647E+00  0.771178340221962E-01
     0.274200000000011E+02  0.164155504331391E+01  0.210817463482504E+00  0.599294256717429E+00  0.769646412987450E-01
     0.274300000000011E+02  0.164117739471614E+01  0.210271481018894E+00  0.599478022022901E+00  0.768065243494506E-01
     0.274400000000011E+02  0.164080166887031E+01  0.209712626167166E+00  0.599662294713221E+00  0.766434828923120E-01
     0.274500000000011E+02  0.164042734522241E+01  0.209140809932208E+00  0.599847259151031E+00  0.764755244905119E-01
     0.274600000000011E+02  0.164005389630103E+01  0.208555965288526E+00  0.600033100339410E+00  0.763026646432741E-01
     0.274700000000011E+02  0.163968078886013E+01  0.207958047686465E+00  0.600220003502027E+00  0.761249268508033E-01
     0.274800000000011E+02  0.163930748505958E+01  0.207347035487592E+00  0.600408153658370E+00  0.759423426527681E-01
     0.274900000000011E+02  0.163893344367852E+01  0.206722930326127E+00  0.600597735195987E+00  0.757549516399417E-01
     0.275000000000011E+02  0.163855812135616E+01  0.206085757393754E+00  0.600788931441703E+00  0.755628014387868E-01
     0.275100000000011E+02  0.163818097385445E+01  0.205435565645551E+00  0.600981924233785E+00  0.753659476689106E-01
     0.275200000000011E+02  0.163780145733675E+01  0.204772427925263E+00  0.601176893497046E+00  0.751644538735108E-01
     0.275300000000011E+02  0.163741902965670E+01  0.204096441008592E+00  0.601374016822850E+00  0.749583914230667E-01
     0.275400000000011E+02  0.163703315165100E+01  0.203407725563751E+00  0.601573469055970E+00  0.747478393927220E-01
     0.275500000000011E+02  0.163664328843018E+01  0.202706426028936E+00  0.601775421890192E+00  0.745328844139392E-01
     0.275600000000011E+02  0.163624891066100E+01  0.201992710406984E+00  0.601980043474501E+00  0.743136205011788E-01
     0.275700000000011E+02  0.163584949583446E+01  0.201266769977961E+00  0.602187498031635E+00  0.740901488545015E-01
     0.275800000000011E+02  0.163544452951340E+01  0.200528818930909E+00  0.602397945490676E+00  0.738625776391164E-01
     0.275900000000011E+02  0.163503350655351E+01  0.199779093916590E+00  0.602611541135270E+00  0.736310217430666E-01
     0.276000000000011E+02  0.163461593229241E+01  0.199017853523414E+00  0.602828435268958E+00  0.733956025143188E-01
     0.276100000000011E+02  0.163419132370079E+01  0.198245377679357E+00  0.603048772898974E+00  0.731564474786792E-01
     0.276200000000011E+02  0.163375921049072E+01  0.197461966983006E+00  0.603272693439732E+00  0.729136900400182E-01
     0.276300000000011E+02  0.163331913617595E+01  0.196667941967375E+00  0.603500330437121E+00  0.726674691644056E-01
     0.276400000000011E+02  0.163287065907958E+01  0.195863642300488E+00  0.603731811314520E+00  0.724179290498048E-01
     0.276500000000011E+02  0.163241335328492E+01  0.195049425927053E+00  0.603967257141386E+00  0.721652187830409E-01
     0.276600000000011E+02  0.163194680952568E+01  0.194225668155955E+00  0.604206782425026E+00  0.719094919858130E-01
     0.276700000000011E+02  0.163147063601192E+01  0.193392760698468E+00  0.604450494926090E+00  0.716509064515321E-01
     0.276800000000011E+02  0.163098445918901E+01  0.192551110662370E+00  0.604698495498113E+00  0.713896237747859E-01
     0.276900000000011E+02  0.163048792442688E+01  0.191701139507362E+00  0.604950877951315E+00  0.711258089752547E-01
     0.277000000000011E+02  0.162998069663774E+01  0.190843281967237E+00  0.605207728940711E+00  0.708596301178485E-01
     0.277100000000011E+02  0.162946246082044E+01  0.189977984944453E+00  0.605469127878437E+00  0.705912579308547E-01
     0.277200000000011E+02  0.162893292253070E+01  0.189105706382713E+00  0.605735146870044E+00  0.703208654238107E-01
     0.277300000000011E+02  0.162839180827645E+01  0.188226914123238E+00  0.606005850674420E+00  0.700486275067952E-01
     0.277400000000011E+02  0.162783886583813E+01  0.187342084750304E+00  0.606281296686818E+00  0.697747206127469E-01
     0.277500000000011E+02  0.162727386451445E+01  0.186451702431609E+00  0.606561534944393E+00  0.694993223243695E-01
     0.277600000000010E+02  0.162669659529428E+01  0.185556257758832E+00  0.606846608153529E+00  0.692226110070872E-01
     0.277700000000010E+02  0.162610687095590E+01  0.184656246593642E+00  0.607136551738121E+00  0.689447654494345E-01
     0.277800000000010E+02  0.162550452609519E+01  0.183752168924207E+00  0.607431393907908E+00  0.686659645121751E-01
     0.277900000000010E+02  0.162488941708487E+01  0.182844527736993E+00  0.607731155745876E+00  0.683863867873338E-01
     0.278000000000010E+02  0.162426142196693E+01  0.181933827908440E+00  0.608035851313639E+00  0.681062102682322E-01
