#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.317300000000005E+02  0.736456912041092E+00  0.771697594033955E+00  0.647215044366852E+00  0.678185355306450E+00
     0.317400000000004E+02  0.736574720088478E+00  0.772263264453842E+00  0.646723561018729E+00  0.678058633849861E+00
     0.317500000000004E+02  0.736695238346671E+00  0.772830581890737E+00  0.646231272506088E+00  0.677929304236731E+00
     0.317600000000004E+02  0.736818680912154E+00  0.773399638884024E+00  0.645738114185445E+00  0.677797180313640E+00
     0.317700000000004E+02  0.736945275729696E+00  0.773970442667228E+00  0.645244097292615E+00  0.677662068076213E+00
     0.317800000000004E+02  0.737075232245018E+00  0.774542916239889E+00  0.644749306270728E+00  0.677523794147202E+00
     0.317900000000004E+02  0.737208711678601E+00  0.775116911223429E+00  0.644253885839022E+00  0.677382231279089E+00
     0.318000000000004E+02  0.737345804058531E+00  0.775692230731138E+00  0.643758019610253E+00  0.677237317326481E+00
     0.318100000000004E+02  0.737486515217620E+00  0.776268659087943E+00  0.643261903242115E+00  0.677089065045164E+00
     0.318200000000004E+02  0.737630765580995E+00  0.776845994278142E+00  0.642765715868993E+00  0.676937561354090E+00
     0.318300000000004E+02  0.737778400934322E+00  0.777424078612820E+00  0.642269593798702E+00  0.676782956166313E+00
     0.318400000000004E+02  0.737929213697545E+00  0.778002823348151E+00  0.641773610141281E+00  0.676625442348866E+00
     0.318500000000004E+02  0.738082971765431E+00  0.778582223819690E+00  0.641277763207960E+00  0.676465229607341E+00
     0.318600000000004E+02  0.738239450918856E+00  0.779162362970764E+00  0.640781975294643E+00  0.676302515936020E+00
     0.318700000000004E+02  0.738398466307698E+00  0.779743402763921E+00  0.640286102016135E+00  0.676137460611222E+00
     0.318800000000004E+02  0.738559898627951E+00  0.780325564648968E+00  0.639789950887280E+00  0.675970162488264E+00
     0.318900000000004E+02  0.738723711347402E+00  0.780909101784652E+00  0.639293306560185E+00  0.675800646621020E+00
     0.319000000000004E+02  0.738889956573470E+00  0.781494266861999E+00  0.638795959200926E+00  0.675628861062339E+00
     0.319100000000004E+02  0.739058768732783E+00  0.782081279994054E+00  0.638297732054026E+00  0.675454684284528E+00
     0.319200000000004E+02  0.739230346925443E+00  0.782670301133805E+00  0.637798504358089E+00  0.675277942179750E+00
     0.319300000000004E+02  0.739404928392092E+00  0.783261410858966E+00  0.637298226425094E+00  0.675098432266515E+00
     0.319400000000004E+02  0.739582756771092E+00  0.783854602204735E+00  0.636796924789026E+00  0.674915951725189E+00
     0.319500000000004E+02  0.739764049552270E+00  0.784449784694340E+00  0.636294696713801E+00  0.674730325353589E+00
     0.319600000000004E+02  0.739948969252544E+00  0.785046800023471E+00  0.635791694833787E+00  0.674541429546085E+00
     0.319700000000004E+02  0.740137602328686E+00  0.785645447234044E+00  0.635288104075210E+00  0.674349208955589E+00
     0.319800000000004E+02  0.740329948773770E+00  0.786245513889825E+00  0.634784114081944E+00  0.674153683519251E+00
     0.319900000000004E+02  0.740525923863500E+00  0.786846808925621E+00  0.634279890994512E+00  0.673954944873364E+00
     0.320000000000004E+02  0.740725371831505E+00  0.787449192601611E+00  0.633775552518896E+00  0.673753142662931E+00
     0.320100000000004E+02  0.740928089593037E+00  0.788052599388500E+00  0.633271149760976E+00  0.673548462659839E+00
     0.320200000000004E+02  0.741133857235187E+00  0.788657050585536E+00  0.632766658356659E+00  0.673341099744236E+00
     0.320300000000004E+02  0.741342471044660E+00  0.789262654896333E+00  0.632261980130421E+00  0.673131229517385E+00
     0.320400000000004E+02  0.741553774483994E+00  0.789869596860171E+00  0.631756955046782E+00  0.672918982502168E+00
     0.320500000000004E+02  0.741767682805335E+00  0.790478114725949E+00  0.631251381785429E+00  0.672704424523774E+00
     0.320600000000004E+02  0.741984197869390E+00  0.791088470827369E+00  0.630745044070486E+00  0.672487545999593E+00
     0.320700000000004E+02  0.742203411094828E+00  0.791700918565518E+00  0.630237739085076E+00  0.672268261624252E+00
     0.320800000000004E+02  0.742425494111303E+00  0.792315670582903E+00  0.629729304014185E+00  0.672046420486879E+00
     0.320900000000004E+02  0.742650678398722E+00  0.792932872553745E+00  0.629219637022143E+00  0.671821825204504E+00
     0.321000000000004E+02  0.742879226728850E+00  0.793552586240913E+00  0.628708709748340E+00  0.671594257400182E+00
     0.321100000000004E+02  0.743111400369265E+00  0.794174784186772E+00  0.628196569588235E+00  0.671363505971913E+00
     0.321200000000004E+02  0.743347426605119E+00  0.794799356791427E+00  0.627683331451051E+00  0.671129394211264E+00
     0.321300000000004E+02  0.743587471097344E+00  0.795426130810547E+00  0.627169160152669E+00  0.670891801993030E+00
     0.321400000000004E+02  0.743831618931090E+00  0.796054896715319E+00  0.626654245907139E+00  0.670650679946477E+00
     0.321500000000004E+02  0.744079867006335E+00  0.796685441120008E+00  0.626138776341108E+00  0.670406053638609E+00
     0.321600000000004E+02  0.744332128849586E+00  0.797317579770740E+00  0.625622908938053E+00  0.670158017193988E+00
     0.321700000000004E+02  0.744588251199304E+00  0.797951186502675E+00  0.625106747756576E+00  0.669906717249119E+00
     0.321800000000004E+02  0.744848040078002E+00  0.798586214125404E+00  0.624590327667926E+00  0.669652329486482E+00
     0.321900000000004E+02  0.745111292739399E+00  0.799222704312534E+00  0.624073608306852E+00  0.669395031025960E+00
     0.322000000000004E+02  0.745377831054748E+00  0.799860785096885E+00  0.623556478573873E+00  0.669134972526052E+00
     0.322100000000004E+02  0.745647531694556E+00  0.800500656295651E+00  0.623038771055737E+00  0.668872253884233E+00
     0.322200000000004E+02  0.745920348900324E+00  0.801142564870752E+00  0.622520284349090E+00  0.668606906920761E+00
     0.322300000000004E+02  0.746196326665815E+00  0.801786773633503E+00  0.622000810173163E+00  0.668338887454097E+00
     0.322400000000004E+02  0.746475598616076E+00  0.802433527634439E+00  0.621480161492480E+00  0.668068077865890E+00
     0.322500000000004E+02  0.746758375582092E+00  0.803083022907618E+00  0.620958197733080E+00  0.667794299790787E+00
     0.322600000000004E+02  0.747044922580577E+00  0.803735381918431E+00  0.620434843583370E+00  0.667517335156234E+00
     0.322700000000004E+02  0.747335528385133E+00  0.804390639137821E+00  0.619910098767409E+00  0.667236952634924E+00
     0.322800000000004E+02  0.747630471910572E+00  0.805048738762722E+00  0.619384037438243E+00  0.666952935820230E+00
     0.322900000000004E+02  0.747929990082446E+00  0.805709544916126E+00  0.618856797286842E+00  0.666665109197278E+00
     0.323000000000004E+02  0.748234251665364E+00  0.806372862924793E+00  0.618328559896001E+00  0.666373358292204E+00
     0.323100000000004E+02  0.748543340702538E+00  0.807038468728525E+00  0.617799525088582E+00  0.666077641196773E+00
     0.323200000000003E+02  0.748857251888246E+00  0.807706142338161E+00  0.617269882854761E+00  0.665777989870559E+00
     0.323300000000003E+02  0.749175898538564E+00  0.808375700687858E+00  0.616739786777873E+00  0.665474501050009E+00
     0.323400000000003E+02  0.749499132072839E+00  0.809047025302736E+00  0.616209332665714E+00  0.665167318043712E+00
     0.323500000000003E+02  0.749826770313551E+00  0.809720080916070E+00  0.615678545364552E+00  0.664856605963011E+00
     0.323600000000003E+02  0.750158630678999E+00  0.810394922423240E+00  0.615147375588990E+00  0.664542523850023E+00
     0.323700000000003E+02  0.750494563654411E+00  0.811071689179397E+00  0.614615707202164E+00  0.664225197594099E+00
     0.323800000000003E+02  0.750834481880120E+00  0.811750587408825E+00  0.614083373923440E+00  0.663904697413637E+00
     0.323900000000003E+02  0.751178380797766E+00  0.812431863151044E+00  0.613550183127778E+00  0.663581023039803E+00
     0.324000000000003E+02  0.751526347964453E+00  0.813115769490765E+00  0.613015943414872E+00  0.663254098661978E+00
     0.324100000000003E+02  0.751878559717947E+00  0.813802532620832E+00  0.612480492104186E+00  0.662923778332261E+00
     0.324200000000003E+02  0.752235265635078E+00  0.814492321457034E+00  0.611943718825995E+00  0.662589861068051E+00
     0.324300000000003E+02  0.752596762925364E+00  0.815185225037041E+00  0.611405581926013E+00  0.662252113540765E+00
     0.324400000000003E+02  0.752963364306530E+00  0.815881240858939E+00  0.610866115405985E+00  0.661910297183090E+00
     0.324500000000003E+02  0.753335363821780E+00  0.816580275797752E+00  0.610325425443827E+00  0.661564195933864E+00
     0.324600000000003E+02  0.753713005353129E+00  0.817282159490273E+00  0.609783676991024E+00  0.661213640753950E+00
     0.324700000000003E+02  0.754096458218533E+00  0.817986668342738E+00  0.609241072328438E+00  0.660858527500307E+00
     0.324800000000003E+02  0.754485803262620E+00  0.818693556833369E+00  0.608697824581713E+00  0.660498825675156E+00
     0.324900000000003E+02  0.754881031396427E+00  0.819402591759192E+00  0.608154129897889E+00  0.660134576842601E+00
     0.325000000000003E+02  0.755282054811225E+00  0.820113584657887E+00  0.607610142167467E+00  0.659765882948188E+00
     0.325100000000003E+02  0.755688729326417E+00  0.820826417879728E+00  0.607065953816840E+00  0.659392886185260E+00
     0.325200000000003E+02  0.756100884776748E+00  0.821541060660551E+00  0.606521585344665E+00  0.659015743229425E+00
     0.325300000000003E+02  0.756518359217375E+00  0.822257572932781E+00  0.605976985052769E+00  0.658634597444638E+00
     0.325400000000003E+02  0.756941032185129E+00  0.822976096316357E+00  0.605432038998359E+00  0.658249552942535E+00
     0.325500000000003E+02  0.757368852376666E+00  0.823696833517169E+00  0.604886589768862E+00  0.657860654113376E+00
     0.325600000000003E+02  0.757801855873983E+00  0.824420018978621E+00  0.604340461452395E+00  0.657467873479297E+00
     0.325700000000003E+02  0.758240172358122E+00  0.825145884856046E+00  0.603793487316269E+00  0.657071109556814E+00
     0.325800000000003E+02  0.758684018421242E+00  0.825874627042523E+00  0.603245536332621E+00  0.656670195018070E+00
     0.325900000000003E+02  0.759133678883243E+00  0.826606375975598E+00  0.602696534855539E+00  0.656264914004179E+00
     0.326000000000003E+02  0.759589478691707E+00  0.827341176296911E+00  0.602146480433941E+00  0.655855026169283E+00
     0.326100000000003E+02  0.760051749300282E+00  0.828078978210376E+00  0.601595445844731E+00  0.655440294098059E+00
     0.326200000000003E+02  0.760520794196933E+00  0.828819641760714E+00  0.601043572796387E+00  0.655020510272447E+00
     0.326300000000003E+02  0.760996858380759E+00  0.829562953456176E+00  0.600491056195046E+00  0.654595519830567E+00
     0.326400000000003E+02  0.761480106045501E+00  0.830308652938620E+00  0.599938121180659E+00  0.654165235952040E+00
     0.326500000000003E+02  0.761970609592908E+00  0.831056465999269E+00  0.599384996147104E+00  0.653729645736763E+00
     0.326600000000003E+02  0.762468351526706E+00  0.831806139346126E+00  0.598831885516650E+00  0.653288805773493E+00
     0.326700000000003E+02  0.762973238985284E+00  0.832557472275177E+00  0.598278946068225E+00  0.652842828034792E+00
     0.326800000000003E+02  0.763485128908451E+00  0.833310340818690E+00  0.597726270117657E+00  0.652391858083925E+00
     0.326900000000003E+02  0.764003860346020E+00  0.834064710983721E+00  0.597173877886955E+00  0.651936048649320E+00
     0.327000000000003E+02  0.764529289412372E+00  0.834820639208819E+00  0.596621720113772E+00  0.651475532263871E+00
     0.327100000000003E+02  0.765061322012802E+00  0.835578259946005E+00  0.596069690522106E+00  0.651010396791017E+00
     0.327200000000003E+02  0.765599939768493E+00  0.836337762071215E+00  0.595517646400189E+00  0.650540667250910E+00
     0.327300000000003E+02  0.766145215506885E+00  0.837099357388100E+00  0.594965434403579E+00  0.650066296476000E+00
     0.327400000000003E+02  0.766697316132798E+00  0.837863245599092E+00  0.594412917977113E+00  0.649587165890205E+00
     0.327500000000003E+02  0.767256492451501E+00  0.838629580618667E+00  0.593860002568868E+00  0.649103096292158E+00
     0.327600000000003E+02  0.767823057333719E+00  0.839398442925499E+00  0.593306655122728E+00  0.648613867128113E+00
     0.327700000000003E+02  0.768397355240717E+00  0.840169821817021E+00  0.592752915138956E+00  0.648119241558039E+00
     0.327800000000003E+02  0.768979727337986E+00  0.840943610056781E+00  0.592198895771962E+00  0.647618993814160E+00
     0.327900000000003E+02  0.769570477049425E+00  0.841719611681722E+00  0.591644774826665E+00  0.647112935036146E+00
     0.328000000000003E+02  0.770169840852489E+00  0.842497561903296E+00  0.591090776924381E+00  0.646600933985023E+00
     0.328100000000003E+02  0.770777968393837E+00  0.843277156347316E+00  0.590537149339808E+00  0.646082929757889E+00
     0.328200000000002E+02  0.771394914713718E+00  0.844058085568800E+00  0.589984134890222E+00  0.645558934746436E+00
     0.328300000000002E+02  0.772020645684132E+00  0.844840070033122E+00  0.589431945664013E+00  0.645029027446875E+00
     0.328400000000002E+02  0.772655055923926E+00  0.845622890678811E+00  0.588880741252164E+00  0.644493336146325E+00
     0.328500000000002E+02  0.773297996710644E+00  0.846406410783248E+00  0.588330614511147E+00  0.643952015782364E+00
     0.328600000000002E+02  0.773949310007607E+00  0.847190586057235E+00  0.587781586828991E+00  0.643405221221026E+00
     0.328700000000002E+02  0.774608863861998E+00  0.847975461531606E+00  0.587233613536258E+00  0.642853080692342E+00
     0.328800000000002E+02  0.775276584228316E+00  0.848761155640436E+00  0.586686598686980E+00  0.642295673093193E+00
     0.328900000000002E+02  0.775952478760150E+00  0.849547833694592E+00  0.586140417128729E+00  0.641733012320817E+00
     0.329000000000002E+02  0.776636649226061E+00  0.850335674425321E+00  0.585594940768247E+00  0.641165040813417E+00
     0.329100000000002E+02  0.777329290786933E+00  0.851124834252741E+00  0.585050065359481E+00  0.640591633186163E+00
     0.329200000000002E+02  0.778030678203250E+00  0.851915414260938E+00  0.584505734074629E+00  0.640012609441087E+00
     0.329300000000002E+02  0.778741140865364E+00  0.852707434493148E+00  0.583961954574243E+00  0.639427755894941E+00
     0.329400000000002E+02  0.779461030103857E+00  0.853500819168161E+00  0.583418807204776E+00  0.638836850895598E+00
     0.329500000000002E+02  0.780190683321596E+00  0.854295394901740E+00  0.582876443194049E+00  0.638239691734599E+00
     0.329600000000002E+02  0.780930389942251E+00  0.855090902205776E+00  0.582335073112748E+00  0.637636119002705E+00
     0.329700000000002E+02  0.781680363927039E+00  0.855887018685092E+00  0.581794947227894E+00  0.637026034998892E+00
     0.329800000000002E+02  0.782440726704789E+00  0.856683390714747E+00  0.581256330503089E+00  0.636409413639422E+00
     0.329900000000002E+02  0.783211502914806E+00  0.857479669189148E+00  0.580719475742250E+00  0.635786300504994E+00
     0.330000000000002E+02  0.783992629577332E+00  0.858275544355320E+00  0.580184598625688E+00  0.635156803043538E+00
     0.330100000000002E+02  0.784783977431556E+00  0.859070774859225E+00  0.579651858115262E+00  0.634521072320308E+00
     0.330200000000002E+02  0.785585381477352E+00  0.859865206931535E+00  0.579121344948398E+00  0.633879278883805E+00
